date,avg_sentiment_score,open,close,high,low,volume,code
2015-08-12,0.5,4025.67,4016.13,4078.03,4015.35,255146196,hs300
2015-08-13,0.0,4010.01,4075.46,4075.7,3967.82,242836979,hs300
2015-08-14,0.25,4097.92,4073.54,4113.16,4056.73,253392996,hs300
2015-08-17,1.0,4058.11,4077.87,4081.77,4009.99,256939638,hs300
2015-08-18,0.3,4084.31,3825.41,4103.05,3816.55,319881070,hs300
2015-08-19,-0.07142857142857142,3748.27,3886.14,3898.74,3668.19,269049839,hs300
2015-08-20,1.0,3848.4,3761.45,3880.82,3761.45,212167965,hs300
2015-08-21,-0.4375,3714.29,3589.54,3757.78,3578.18,217986403,hs300
2015-08-24,-0.4090909090909091,3454.6,3275.53,3468.15,3266.55,255436652,hs300
2015-08-25,-0.2727272727272727,3070.01,3042.93,3200.11,3019.56,276081306,hs300
2015-08-26,-0.8333333333333334,3062.57,3025.69,3192.93,2952.01,308270623,hs300
2015-08-27,-0.4,3092.81,3205.64,3206.72,3028.4,267294930,hs300
2015-08-28,-0.2,3246.24,3342.29,3353.24,3223.62,299498426,hs300
2015-08-31,0.043478260869565216,3307.4,3366.54,3368.28,3205.54,280250403,hs300
2015-09-01,-0.23076923076923078,3296.53,3362.08,3370.5,3190.58,352458528,hs300
2015-09-02,0.045454545454545456,3220.85,3365.83,3387.02,3213.64,347789412,hs300
2015-09-07,-0.4827586206896552,3347.29,3250.49,3422.23,3240.24,204224431,hs300
2015-09-08,-0.04477611940298507,3221.79,3334.02,3340.22,3170.81,154599631,hs300
2015-09-09,0.11764705882352941,3344.82,3399.3,3426.65,3330.29,220467421,hs300
2015-09-10,0.0,3349.28,3357.56,3398.32,3337.31,144882971,hs300
2015-09-11,0.07692307692307693,3349.88,3347.19,3383.13,3315.48,108547508,hs300
2015-09-14,-0.10714285714285714,3367.64,3281.13,3373.92,3187.57,205457251,hs300
2015-09-15,-0.037037037037037035,3208.74,3152.23,3240.08,3131.98,143555641,hs300
2015-09-16,0.125,3149.16,3309.25,3345.92,3131.37,159709994,hs300
2015-09-17,-0.15,3287.66,3237.0,3354.91,3237.0,169401881,hs300
2015-09-18,-0.5217391304347826,3254.44,3251.27,3280.88,3227.83,106903481,hs300
2015-09-21,-0.16666666666666666,3222.6,3308.25,3312.55,3211.93,122788668,hs300
2015-09-22,0.36363636363636365,3312.37,3339.03,3371.41,3303.18,146221985,hs300
2015-09-23,0.0,3290.07,3263.03,3315.94,3253.33,123171439,hs300
2015-09-24,0.375,3278.9,3285.0,3300.86,3255.9,102011238,hs300
2015-09-25,0.16666666666666666,3272.67,3231.95,3290.86,3201.91,121419278,hs300
2015-09-28,-0.3,3226.61,3242.75,3246.55,3186.51,74219468,hs300
2015-09-29,0.2,3197.22,3178.85,3208.42,3159.04,87150633,hs300
2015-09-30,0.7142857142857143,3195.9,3202.95,3223.91,3186.77,78559349,hs300
2015-10-08,-0.3333333333333333,3324.98,3296.48,3337.33,3294.6,132081768,hs300
2015-10-09,0.1,3302.36,3340.12,3352.38,3293.97,124352500,hs300
2015-10-12,0.0,3351.14,3447.69,3486.63,3347.25,221400468,hs300
2015-10-13,0.1,3422.48,3445.04,3452.04,3413.97,145433786,hs300
2015-10-14,0.6,3431.14,3406.11,3458.7,3403.23,152173938,hs300
2015-10-15,0.125,3403.39,3486.81,3486.81,3402.32,171158299,hs300
2015-10-16,0.0,3508.52,3534.06,3537.54,3487.1,208964709,hs300
2015-10-19,-0.16666666666666666,3548.95,3534.18,3573.0,3502.5,207606744,hs300
2015-10-20,0.6666666666666666,3527.88,3577.7,3577.8,3510.44,179025108,hs300
2015-10-21,0.6,3580.84,3473.25,3601.24,3417.41,282076050,hs300
2015-10-22,-0.16666666666666666,3453.2,3524.53,3530.77,3442.31,184305580,hs300
2015-10-23,0.8,3536.84,3571.24,3581.84,3515.82,198294478,hs300
2015-10-26,0.3333333333333333,3614.7,3589.26,3620.76,3561.19,204248863,hs300
2015-10-27,-0.1875,3569.45,3592.88,3601.05,3486.1,192056140,hs300
2015-10-28,0.0,3575.8,3524.92,3598.17,3517.21,170977098,hs300
2015-10-29,0.0,3539.98,3533.31,3561.81,3507.97,127010446,hs300
2015-10-30,0.0,3530.22,3534.08,3574.47,3497.57,139141914,hs300
2015-11-02,-0.058823529411764705,3489.23,3475.96,3543.45,3474.71,130002568,hs300
2015-11-03,-0.21428571428571427,3484.72,3465.49,3501.7,3452.62,101401876,hs300
2015-11-04,0.14285714285714285,3477.16,3628.54,3628.54,3477.16,205423865,hs300
2015-11-05,0.125,3630.78,3705.97,3781.41,3627.3,398046568,hs300
2015-11-06,0.25,3698.34,3793.37,3801.71,3694.66,298753076,hs300
2015-11-09,1.1111111111111112,3796.38,3840.35,3891.77,3796.38,356804823,hs300
2015-11-10,0.14285714285714285,3806.67,3833.24,3876.49,3798.82,286519603,hs300
2015-11-11,0.0,3828.45,3833.65,3843.11,3781.41,232234296,hs300
2015-11-12,0.18181818181818182,3841.74,3795.32,3843.9,3771.27,217537647,hs300
2015-11-13,-0.5,3756.2,3746.24,3793.71,3727.58,203489891,hs300
2015-11-16,0.3333333333333333,3682.74,3764.13,3764.41,3680.07,161690901,hs300
2015-11-17,0.0,3790.43,3758.39,3852.77,3750.16,248533071,hs300
2015-11-18,0.5,3760.46,3715.58,3771.85,3706.31,185689495,hs300
2015-11-19,-0.14285714285714285,3725.62,3774.97,3775.23,3714.68,154631989,hs300
2015-11-20,-0.6,3778.88,3774.38,3793.54,3757.03,186951689,hs300
2015-11-23,0.0,3774.44,3753.33,3802.85,3743.41,175626812,hs300
2015-11-24,0.3333333333333333,3745.76,3753.89,3754.17,3702.74,143383283,hs300
2015-11-25,0.5,3747.76,3781.61,3781.86,3735.72,151944941,hs300
2015-11-26,0.16666666666666666,3795.25,3759.43,3805.84,3756.82,173525468,hs300
2015-11-27,-0.3,3739.1,3556.99,3742.74,3534.39,208939358,hs300
2015-11-30,1.0,3554.89,3566.41,3587.97,3455.07,173201163,hs300
2015-12-01,1.2857142857142858,3562.32,3591.7,3617.3,3536.12,136536554,hs300
2015-12-02,0.5,3587.76,3721.96,3725.85,3573.4,213538865,hs300
2015-12-03,-0.25,3709.55,3749.3,3758.45,3693.14,197762126,hs300
2015-12-04,0.2222222222222222,3719.73,3677.59,3726.12,3667.29,151199522,hs300
2015-12-07,0.9,3681.58,3687.61,3699.34,3658.58,113883150,hs300
2015-12-08,0.0,3668.84,3623.02,3668.84,3619.45,125781083,hs300
2015-12-09,-0.5,3613.42,3635.94,3655.16,3611.49,113325422,hs300
2015-12-10,-0.25,3634.37,3623.08,3678.32,3615.99,120215625,hs300
2015-12-11,0.4,3605.37,3608.06,3630.74,3578.15,110322481,hs300
2015-12-14,-0.5555555555555556,3573.88,3711.32,3712.5,3571.0,151769119,hs300
2015-12-15,-0.1111111111111111,3707.73,3694.39,3717.36,3679.23,126481710,hs300
2015-12-16,0.5,3703.95,3685.44,3713.09,3677.45,111342723,hs300
2015-12-17,-0.3333333333333333,3712.78,3755.89,3768.84,3709.85,177924075,hs300
2015-12-18,0.3333333333333333,3754.96,3767.91,3810.22,3750.93,173465980,hs300
2015-12-21,0.75,3762.1,3865.97,3877.82,3759.99,217435275,hs300
2015-12-22,-0.18181818181818182,3872.1,3876.73,3880.47,3841.59,180303661,hs300
2015-12-23,1.1666666666666667,3877.87,3866.38,3926.69,3862.97,207017147,hs300
2015-12-24,0.3333333333333333,3858.14,3829.4,3867.68,3787.08,147181397,hs300
2015-12-25,0.5,3832.08,3838.2,3848.02,3813.2,119624013,hs300
2015-12-28,-0.2222222222222222,3847.53,3727.63,3853.39,3727.63,153988440,hs300
2015-12-29,0.125,3723.05,3761.87,3762.05,3710.48,101885555,hs300
2015-12-30,0.0,3762.91,3765.18,3765.66,3726.28,105629955,hs300
2015-12-31,0.3333333333333333,3760.9,3731.0,3772.62,3727.32,101873556,hs300
2016-01-04,0.11407407407407408,3725.86,3470.41,3726.24,3469.01,115370674,hs300
2016-01-05,-0.2,3382.18,3478.78,3518.22,3377.28,162116984,hs300
2016-01-06,0.009615384615384616,3482.41,3539.81,3543.74,3468.47,145966144,hs300
2016-01-07,-0.04333694474539545,3481.15,3294.38,3481.15,3284.74,44102641,hs300
2016-01-08,-0.2645161290322581,3371.87,3361.56,3418.85,3237.93,185959451,hs300
2016-01-11,-0.32558139534883723,3303.12,3192.45,3342.48,3192.45,174638387,hs300
2016-01-12,-0.5063291139240507,3214.82,3215.71,3242.25,3174.55,128225796,hs300
2016-01-13,-0.06329113924050633,3240.48,3155.88,3257.3,3155.88,120666494,hs300
2016-01-14,-0.3522727272727273,3076.64,3221.57,3226.66,3072.04,134537671,hs300
2016-01-15,-0.47191011235955055,3200.89,3118.73,3216.8,3101.05,124601779,hs300
2016-01-18,-0.36507936507936506,3068.23,3130.73,3165.62,3066.73,101128386,hs300
2016-01-19,0.0,3132.7,3223.12,3227.91,3119.22,127653893,hs300
2016-01-20,0.10869565217391304,3204.22,3174.38,3225.95,3154.43,130650504,hs300
2016-01-21,0.0,3136.38,3081.35,3202.54,3081.35,111189733,hs300
2016-01-22,-0.875,3114.9,3113.46,3132.17,3053.96,89951087,hs300
2016-01-25,0.0,3129.03,3128.89,3149.33,3105.1,81540061,hs300
2016-01-26,-0.49382716049382713,3099.6,2940.51,3106.53,2934.65,126933921,hs300
2016-01-27,-0.25961538461538464,2953.18,2930.35,2963.54,2839.29,132229366,hs300
2016-01-28,-0.3486238532110092,2909.33,2853.76,2941.89,2841.84,99222756,hs300
2016-01-29,-0.5,2855.6,2946.09,2965.31,2854.37,113304259,hs300
2016-02-01,-0.38095238095238093,2939.04,2901.05,2944.52,2869.56,86795342,hs300
2016-02-02,-0.05714285714285714,2901.53,2961.33,2972.43,2901.51,88601963,hs300
2016-02-03,0.02127659574468085,2931.29,2948.64,2954.71,2909.9,77389000,hs300
2016-02-04,0.0,2960.33,2984.76,2999.21,2960.21,91779724,hs300
2016-02-05,-0.2727272727272727,2982.06,2963.79,2988.36,2962.85,76850808,hs300
2016-02-15,0.4782608695652174,2888.43,2946.71,2961.49,2886.02,72919434,hs300
2016-02-16,0.0,2962.19,3037.04,3042.09,2962.19,112579643,hs300
2016-02-17,-0.30434782608695654,3034.09,3063.32,3065.78,3027.05,128291607,hs300
2016-02-18,0.1935483870967742,3079.53,3053.7,3093.51,3049.84,124401464,hs300
2016-02-19,-0.11428571428571428,3047.94,3051.58,3065.97,3032.63,87338012,hs300
2016-02-22,-0.08823529411764706,3083.93,3118.87,3128.21,3071.33,140946968,hs300
2016-02-23,0.6451612903225806,3117.2,3089.36,3119.22,3061.43,112567391,hs300
2016-02-24,-0.28,3077.61,3109.55,3109.55,3055.25,111782650,hs300
2016-02-25,-0.2,3104.41,2918.75,3104.44,2905.46,157829752,hs300
2016-02-26,-0.631578947368421,2942.1,2948.03,2964.39,2902.95,106949729,hs300
2016-02-29,-0.016666666666666666,2939.58,2877.47,2939.87,2821.21,129341020,hs300
2016-03-01,-0.25,2881.34,2930.69,2950.44,2863.32,116045918,hs300
2016-03-02,0.6,2933.92,3051.33,3054.72,2933.12,175972347,hs300
2016-03-03,0.10810810810810811,3050.39,3058.42,3078.44,3040.25,173105744,hs300
2016-03-04,-0.25,3047.54,3093.89,3101.66,3032.42,219172534,hs300
2016-03-07,-0.32142857142857145,3109.0,3104.84,3130.9,3083.58,132462037,hs300
2016-03-08,-0.23809523809523808,3100.15,3107.67,3109.25,3001.83,136235742,hs300
2016-03-09,-0.0967741935483871,3045.92,3071.91,3072.92,3020.13,111466245,hs300
2016-03-10,-0.1568627450980392,3056.21,3013.15,3074.16,3012.69,76072197,hs300
2016-03-11,-0.625,2990.21,3018.28,3026.44,2982.17,73333564,hs300
2016-03-14,0.25,3039.57,3065.69,3106.8,3034.0,117108655,hs300
2016-03-15,-0.21621621621621623,3061.34,3074.78,3077.08,3028.58,98311941,hs300
2016-03-16,-0.06,3068.87,3090.03,3100.35,3064.52,124736448,hs300
2016-03-17,0.4166666666666667,3096.81,3124.2,3147.84,3077.57,121661777,hs300
2016-03-18,0.37037037037037035,3136.22,3171.96,3197.67,3130.1,197302564,hs300
2016-03-21,0.5483870967741935,3203.29,3249.44,3267.78,3198.36,233269464,hs300
2016-03-22,0.16666666666666666,3231.61,3225.79,3249.68,3218.73,161020897,hs300
2016-03-23,-0.05,3217.73,3236.09,3242.25,3202.98,125679286,hs300
2016-03-24,0.025,3211.5,3181.85,3221.91,3181.81,133131122,hs300
2016-03-25,-0.02631578947368421,3176.81,3197.82,3204.44,3174.32,97395330,hs300
2016-03-28,-0.08333333333333333,3206.95,3169.73,3229.62,3161.88,103441933,hs300
2016-03-29,0.0625,3171.31,3135.41,3178.07,3122.76,97294747,hs300
2016-03-30,-0.4444444444444444,3161.29,3216.28,3216.68,3161.29,117802512,hs300
2016-03-31,-0.3548387096774194,3229.2,3218.09,3241.93,3208.66,121552074,hs300
2016-04-01,-0.5,3213.67,3221.89,3222.61,3165.86,118122139,hs300
2016-04-05,-0.21052631578947367,3211.3,3264.49,3271.93,3205.21,146047772,hs300
2016-04-06,0.09375,3250.52,3257.53,3267.64,3236.2,120196305,hs300
2016-04-07,0.27586206896551724,3266.29,3209.29,3270.82,3208.64,112409467,hs300
2016-04-08,-0.15151515151515152,3189.85,3185.73,3197.77,3163.3,101005625,hs300
2016-04-11,-0.21875,3213.51,3230.1,3251.57,3213.51,125212709,hs300
2016-04-12,0.1,3227.37,3218.45,3232.26,3198.9,92869437,hs300
2016-04-13,0.05405405405405406,3237.86,3261.38,3296.52,3237.86,195613866,hs300
2016-04-14,-0.175,3277.1,3275.83,3286.07,3252.05,113157327,hs300
2016-04-15,-0.2,3279.86,3272.21,3282.98,3261.73,99807529,hs300
2016-04-18,0.38461538461538464,3252.67,3228.45,3252.67,3221.66,97090069,hs300
2016-04-19,0.1,3243.97,3238.3,3250.73,3221.58,80871440,hs300
2016-04-20,-0.16981132075471697,3244.14,3181.03,3248.42,3107.37,162207858,hs300
2016-04-21,0.0,3160.8,3160.6,3198.56,3150.94,104752651,hs300
2016-04-22,-0.20689655172413793,3142.56,3174.9,3175.38,3137.99,77078492,hs300
2016-04-25,-0.2413793103448276,3164.74,3162.03,3172.27,3137.11,67519351,hs300
2016-04-26,0.17391304347826086,3159.77,3179.16,3181.1,3150.4,59020734,hs300
2016-04-27,0.3,3181.93,3165.92,3188.83,3162.69,60004147,hs300
2016-04-28,-0.6470588235294118,3169.33,3160.58,3174.77,3135.64,69870660,hs300
2016-05-03,0.0,3159.82,3213.54,3218.49,3151.4,98164835,hs300
2016-05-04,0.41379310344827586,3203.47,3209.46,3222.88,3198.29,90862408,hs300
2016-05-05,0.6896551724137931,3204.17,3213.92,3217.28,3196.57,74733681,hs300
2016-05-06,2.0,3213.14,3130.35,3216.89,3130.15,108680240,hs300
2016-05-09,-0.24,3115.43,3065.62,3115.43,3055.01,99230477,hs300
2016-05-10,-0.3333333333333333,3055.21,3069.11,3084.72,3055.18,68849935,hs300
2016-05-11,0.21621621621621623,3080.64,3082.81,3102.88,3063.09,81794258,hs300
2016-05-12,0.1935483870967742,3059.38,3090.14,3095.35,3035.02,78765726,hs300
2016-05-13,-0.2765957446808511,3081.68,3074.94,3103.1,3064.69,62629755,hs300
2016-05-16,0.23333333333333334,3064.53,3095.31,3095.56,3053.66,59461856,hs300
2016-05-17,0.375,3095.52,3086.02,3105.2,3073.46,65278125,hs300
2016-05-18,-0.45,3071.53,3068.04,3072.61,3039.46,82715369,hs300
2016-05-19,-0.03333333333333333,3060.34,3062.5,3086.98,3058.15,60444166,hs300
2016-05-20,0.11538461538461539,3047.78,3078.22,3078.53,3041.52,56080842,hs300
2016-05-23,0.5,3078.51,3087.22,3098.48,3076.5,59697216,hs300
2016-05-24,-0.03571428571428571,3083.24,3063.56,3083.26,3052.59,58734385,hs300
2016-05-25,-0.23809523809523808,3079.75,3059.23,3089.1,3054.87,56652803,hs300
2016-05-26,-0.7916666666666666,3056.6,3064.21,3072.52,3027.44,60392981,hs300
2016-05-27,-0.3157894736842105,3059.73,3062.5,3073.76,3052.18,60468750,hs300
2016-05-30,-0.15,3056.31,3066.71,3075.26,3037.66,63098579,hs300
2016-05-31,-0.4838709677419355,3068.6,3169.56,3170.93,3068.6,138863111,hs300
2016-06-01,-0.325,3172.96,3160.55,3181.79,3159.82,113148482,hs300
2016-06-02,-0.41379310344827586,3158.03,3167.1,3168.82,3151.07,86003427,hs300
2016-06-03,-0.23809523809523808,3172.95,3189.33,3201.75,3162.09,101491783,hs300
2016-06-06,0.45714285714285713,3192.78,3178.79,3197.22,3168.55,76693751,hs300
2016-06-07,-0.19047619047619047,3182.44,3177.05,3186.62,3168.18,68928314,hs300
2016-06-08,0.5238095238095238,3171.81,3163.99,3174.97,3148.35,76291775,hs300
2016-06-13,0.06896551724137931,3134.05,3066.34,3145.61,3065.77,92975947,hs300
2016-06-14,0.25,3058.44,3075.98,3078.75,3055.66,66279457,hs300
2016-06-15,0.06666666666666667,3043.96,3116.37,3128.67,3042.23,87393257,hs300
2016-06-16,0.16666666666666666,3104.36,3094.67,3112.48,3089.48,82974703,hs300
2016-06-17,0.11538461538461539,3096.09,3110.36,3131.05,3096.09,85402985,hs300
2016-06-20,0.13636363636363635,3114.91,3112.67,3118.73,3089.71,63587141,hs300
2016-06-21,-0.55,3124.9,3106.32,3155.49,3097.94,87965345,hs300
2016-06-22,0.45,3100.45,3133.96,3134.06,3096.99,66487113,hs300
2016-06-23,-0.043478260869565216,3129.72,3117.32,3129.72,3102.48,67751738,hs300
2016-06-24,-0.23684210526315788,3110.65,3077.16,3130.54,3033.97,104792208,hs300
2016-06-27,-0.35714285714285715,3065.13,3120.54,3120.64,3064.97,83267259,hs300
2016-06-28,-0.08333333333333333,3107.4,3136.4,3139.43,3099.7,92024637,hs300
2016-06-29,0.17647058823529413,3142.48,3151.39,3158.08,3139.13,103723668,hs300
2016-06-30,0.5789473684210527,3152.83,3153.92,3163.72,3148.2,79692617,hs300
2016-07-01,-0.10526315789473684,3156.93,3154.2,3170.26,3148.29,71746283,hs300
2016-07-04,0.1111111111111111,3136.39,3204.7,3210.6,3134.02,133310529,hs300
2016-07-05,0.37037037037037035,3199.16,3207.38,3216.7,3198.0,130226895,hs300
2016-07-06,0.0,3197.62,3216.8,3217.52,3183.45,124897458,hs300
2016-07-07,1.15,3206.55,3209.95,3220.54,3190.12,118595202,hs300
2016-07-08,0.68,3199.75,3192.28,3204.93,3183.96,89734855,hs300
2016-07-11,0.4166666666666667,3199.04,3203.33,3235.96,3197.63,138529511,hs300
2016-07-12,0.1,3201.91,3273.18,3273.47,3200.3,172534217,hs300
2016-07-13,0.0,3274.02,3282.87,3300.99,3271.78,175196090,hs300
2016-07-14,0.0,3277.48,3276.76,3281.95,3259.07,107525798,hs300
2016-07-15,0.5769230769230769,3278.84,3276.28,3285.03,3265.29,102665026,hs300
2016-07-18,0.030303030303030304,3269.71,3262.02,3281.64,3251.77,110312518,hs300
2016-07-19,0.8095238095238095,3260.43,3248.23,3264.73,3226.2,88886861,hs300
2016-07-20,-0.28125,3246.86,3237.6,3254.51,3232.26,72701255,hs300
2016-07-21,0.3125,3238.34,3252.52,3271.37,3238.3,86004825,hs300
2016-07-22,-0.13636363636363635,3251.24,3225.16,3253.77,3220.89,86029128,hs300
2016-07-25,0.22727272727272727,3220.17,3230.89,3243.79,3218.14,70203185,hs300
2016-07-26,-0.06666666666666667,3228.23,3269.59,3269.75,3228.01,81051089,hs300
2016-07-27,0.3111111111111111,3270.08,3218.24,3276.51,3157.41,160188665,hs300
2016-08-01,-0.11904761904761904,3196.43,3176.81,3199.98,3156.75,87003497,hs300
2016-08-02,0.0,3173.76,3189.05,3189.05,3165.54,62167639,hs300
2016-08-03,-0.3888888888888889,3179.68,3193.51,3197.16,3173.54,72864102,hs300
2016-08-04,0.5384615384615384,3190.55,3201.29,3201.55,3170.42,73504373,hs300
2016-08-05,0.6923076923076923,3201.35,3205.11,3224.87,3192.86,77196366,hs300
2016-08-08,0.10526315789473684,3199.57,3234.18,3234.48,3187.25,86676051,hs300
2016-08-09,0.42857142857142855,3232.6,3256.98,3257.33,3229.17,91065259,hs300
2016-08-10,0.0,3255.18,3243.34,3261.86,3242.75,90430372,hs300
2016-08-11,-0.5333333333333333,3239.56,3233.36,3274.03,3232.61,101041213,hs300
2016-08-12,0.043478260869565216,3231.81,3294.23,3294.23,3231.14,116254044,hs300
2016-08-15,-0.4583333333333333,3303.47,3393.42,3417.91,3302.38,220543421,hs300
2016-08-16,0.4,3403.38,3378.25,3418.69,3372.02,196389740,hs300
2016-08-17,-0.029411764705882353,3377.77,3373.05,3394.39,3356.92,138847688,hs300
2016-08-18,0.8571428571428571,3369.95,3364.49,3394.79,3349.69,142380169,hs300
2016-08-19,-0.625,3358.55,3365.02,3374.04,3341.19,119961508,hs300
2016-08-22,-0.3333333333333333,3364.68,3336.79,3372.83,3335.47,107951008,hs300
2016-08-23,0.0,3332.62,3341.83,3359.65,3324.96,92924516,hs300
2016-08-24,1.0,3341.93,3329.86,3348.13,3323.73,81191429,hs300
2016-08-25,-0.1111111111111111,3314.08,3308.97,3315.08,3279.81,100589153,hs300
2016-08-26,0.0,3312.5,3307.09,3328.95,3301.74,81530691,hs300
2016-08-29,0.125,3306.57,3307.78,3315.08,3297.07,77036333,hs300
2016-08-30,-0.5454545454545454,3310.32,3311.99,3325.12,3304.6,75725987,hs300
2016-08-31,-0.7058823529411765,3310.57,3327.79,3333.97,3304.66,79570805,hs300
2016-09-01,-0.17391304347826086,3326.74,3301.58,3329.35,3301.21,84947219,hs300
2016-09-02,-0.5,3298.72,3314.11,3320.43,3295.76,82791803,hs300
2016-09-05,0.3,3321.01,3319.68,3338.42,3314.63,78292477,hs300
2016-09-06,0.0,3322.02,3342.63,3347.95,3300.13,98283998,hs300
2016-09-07,-0.25,3344.07,3340.82,3357.36,3337.75,102940106,hs300
2016-09-08,0.3333333333333333,3338.01,3339.56,3343.4,3328.23,71916158,hs300
2016-09-09,0.9166666666666666,3339.37,3318.04,3344.95,3318.04,82657036,hs300
2016-09-12,-0.5172413793103449,3271.87,3262.6,3276.72,3234.57,122917682,hs300
2016-09-13,-0.6153846153846154,3265.34,3260.33,3269.22,3246.39,67180288,hs300
2016-09-14,-1.0625,3245.74,3238.73,3255.0,3231.34,70432697,hs300
2016-09-19,-0.7272727272727273,3242.74,3263.12,3264.9,3242.74,58831082,hs300
2016-09-20,-0.5833333333333334,3264.66,3257.4,3265.04,3252.39,52784206,hs300
2016-09-21,-0.3333333333333333,3257.71,3266.64,3270.9,3254.32,59142979,hs300
2016-09-22,-1.0,3281.47,3291.12,3303.2,3277.98,75753542,hs300
2016-09-23,0.0,3292.28,3275.67,3293.92,3275.02,57993986,hs300
2016-09-26,-0.4444444444444444,3267.69,3220.28,3267.69,3220.28,70452186,hs300
2016-09-27,-0.2857142857142857,3214.87,3240.75,3240.78,3214.44,58460550,hs300
2016-09-28,-0.6666666666666666,3243.65,3230.89,3243.65,3228.0,44727498,hs300
2016-09-29,-0.2727272727272727,3234.86,3244.39,3257.77,3234.8,55452556,hs300
2016-09-30,0.0,3240.18,3253.28,3260.94,3239.04,44978022,hs300
2016-10-10,0.6666666666666666,3265.36,3293.87,3294.64,3258.96,80519260,hs300
2016-10-11,1.1666666666666667,3296.87,3306.56,3308.0,3292.88,87713163,hs300
2016-10-12,0.2,3299.14,3300.01,3302.56,3289.75,68669781,hs300
2016-10-13,1.0,3299.16,3302.65,3307.41,3292.4,81224198,hs300
2016-10-14,-0.5555555555555556,3298.73,3305.85,3306.69,3285.73,82316271,hs300
2016-10-17,-1.375,3305.96,3277.88,3309.01,3271.54,86113509,hs300
2016-10-18,1.25,3272.68,3321.33,3321.33,3272.68,102860714,hs300
2016-10-19,-0.16666666666666666,3323.3,3316.24,3332.52,3309.83,101167725,hs300
